,titulo,link,Marca,Linha,Modelo,Memória interna,Memória RAM,Com ranhura para cartão de memória,Capacidade máxima do cartão de memória,Nome do sistema operacional,Versão original do sistema operacional,Última versão compatível do sistema operacional,Camada original de personalização do sistema operacional,Última camada compatível de personalização do sistema operacional,Resolução da câmera traseira principal,Resolução de vídeo da câmera traseira,Resolução da câmera frontal principal,Com câmera,Quantidade de câmeras traseiras,Resolução das câmeras traseiras,Abertura do diafragma da câmera traseira,Quantidade de câmeras frontais,Resolução de vídeo da câmera frontal,Abertura do diafragma da câmera frontal,Com flash na câmara frontal,Zoom óptico,Zoom digital,Com teclado QWERTY físico,É resistente a salpicos,É resistente à água,É à prova d'água,É resistente ao pó,Classificação IP,Modelo do processador,Modelos de CPU,Quantidade de núcleos do processador,Velocidade do processador,Com acelerômetro,Com sensor de proximidade,Com giroscópio,Com bússola,Com barômetro,É Dual SIM,Quantidade de ranhuras para cartão SIM,Tamanhos de cartão SIM compatíveis,Com eSIM,Mês de lançamento,Ano de lançamento,Peso,Tamanho da tela,Tipo de resolução da tela,Resolução da tela,Tecnologia da tela,Tipo de tela,Pixels por polegada,Brilho máximo da tela,Com tela tátil,Capacidade da bateria,Tipo de bateria,Com carregamento rápido,Com carregamento sem fio,Com bateria removível,Autonomia em standby,Autonomia de conversação,Com leitor de impressão digital,Com reconhecimento facial,Altura x Largura x Profundidade,Rede,Tipo de conector de carregamento,Com conector USB,Com jack 3.5,Com Wi-Fi,Com GPS,Com Bluetooth,Com NFC,Com mini HDMI,Com radio,Com sintonizador de TV,Com IMEI,Operadora,Inclui lápis,descricao,Quantidade de eSIMs,Proporção da tela,Modelo de GPU,Com sensor de frequência cardíaca,Características principais das câmeras,Taxa de atualização da tela,É resistente a quedas,Versão,Modelo detalhado,Tipos de cartão de memória,Edição do sistema operacional,Tipos de câmeras traseiras,Tipos de câmeras frontais,Resolução das câmeras frontais,Com reconhecimento de mão,Com reconhecimento de íris,Origem,Com tela dobrável,Resolução da tela dobrada,Proporção da tela dobrada,Resolução da tela dobrada secundária,Proporção da tela dobrada secundária,Tecnologia da tela secundária,Resolução da tela secundária,Proporção da tela secundária,Com tela secundária tátil,É kit,Altura x Largura,Cor,Pixels por polegada da tela dobrada,Pixels por polegada da tela secundária,Brilho máximo da tela secundária,Zoom híbrido
0,iPhone 7 128gb Prata (Recondicionado),https://produto.mercadolivre.com.br/MLB-1647554590-iphone-7-128gb-prata-_JM,Apple,iPhone,iPhone 7,128 GB,2 GB,Não,,iOS,10.0.1,14,,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,1,12 Mpx/12 Mpx,f 1.8,1,1920 px x 1080 px,f 2.2,Não,,5x,Não,Sim,Sim,Não,Sim,IP67,Apple A10 Fusion,"2x2.34 GHz Hurricane,2x2.34 GHz Zephyr",4,2.34 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Não,Setembro,2016,138 g,"4.7 """,HD,750 px x 1334 px,IPS,Retina,326 ppi,625 cd/m²,Sim,1960 mAh,Íon de lítio,,Sim,Não,240 h,14 h,Sim,Não,138.3 mm x 67.1 mm x 7.1 mm,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,Não,"Descrição Produto vitrine, na caixa, com todos os acessórios, frete grátis. Película de brinde para todos novos clientes. Ferramenta do SIM, CHAVINHA DA GAVETA. POSTAGEM NO MESMO DIA DA COMPRA. Produto como novos e pronto pra o uso. Desbloqueado  Carregador de reposição, boa qualidade. Não temos nota fiscal. # VOCÊ GANHA UM BRINDE SURPRESA DO VENDEDOR. A GARANTIA É DE 3 MESES - APENAS POR DANOS DE FÁBRICA.",,19.5 - 9,PowerVR Series7XT Plus,,"Optical image stabilization,Sixelement lens,Quad-LED True Tone flash,Panorama (up to 63MP),Sapphire crystal lens cover,Backside illumination sensor,Hybrid IR filter,Autofocus with Focus Pixels,Tap to focus with Focus Pixels,Live Photos with s...",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Celular Apple iPhone 7 Plus 128gb Special Edition Red.vermel,https://produto.mercadolivre.com.br/MLB-907284916-celular-apple-iphone-7-plus-128gb-special-edition-redvermel-_JM,Apple,iPhone,iPhone 7 Plus,128 GB,3 GB,Não,,iOS,10.0.1,14,,,12 Mpx,3840 px x 2160 px,7.1 Mpx,Sim,2,12 Mpx/12 Mpx,f 1.8/f 2.8,1,0.001 Mpx,f 2.2,Não,2x,10x,Não,Sim,Sim,Não,Sim,IP67,Apple A10 Fusion,"2x2.34 GHz Hurricane,2x2.34 GHz Zephyr",4,2.34 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Não,Setembro,2016,188 g,5.5 polegadas,HD,1080 px x 1920 px,IPS,Retina,401 ppi,625 cd/m²,Sim,2900 mAh,Íon de lítio,,Sim,Não,384 h,21 h,Sim,,158.2 mm x 77.9 mm x 7.3 mm,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,,,"Especificações Marca Apple Modelo iPhone 7 Plus (PRODUCT)RED™ Special Edition Sistema Operacional iOS 10 Capaciddae 128GB Processador Chip A10 Fusion com arquitetura de 64 bits. Coprocessador de movimento M10 integrado Memória RAM 3GB LPDDR4 Número de Chips 1 (Nano SIM) Conectividade 4G Tela: Tamanho 5,5 polegadas (diagonal) tecnologia IPS e Taptic Engine Resolução 1920 x 1080 pixels, 401 ppp Proporção de contraste 1300:1 (típica) Revestimento resistente à impressão digital e oleosidade Sim Revestimento resistente à impressão digital e oleosidade Câmera Traseira: Resolução 12MP com lentes grande-angular e teleobjetiva Abertura ƒ/1.8 Gravação de vídeo 4K a 30 qps. - Gravação de vídeo HD de 1080p a 30 qps ou 60 qps - Vídeo HD de 720p a 30 qps. Câmera Frontal: Resolução 7.1 Megapixels Abertura ƒ/2.2 Resolução HD 1080p Estabilização automática de imagem Sim Celular e wireless: GSM/EDGE Sim UMTS/HSPA+ Sim 4G TD-LTE (Bandas 38, 39, 40, 41) UMTS/HSPA+/DC-HSDPA (850, 900, 1700/2100, 1900, 2100 MHz) Wi-Fi 802.11a/b/g/n/ac com MIMO Bluetooth 4.2 Bateria: Bateria com até duas horas a mais de duração comparada ao iPhone 6s Peso e Dimensões: Espessura 7,3 mm Largura 77,9 mm Altura 158,2 mm Peso 188 gramas Observação Consultar cores com vendedor Caracteristicas Principais • LinhaiPhone • ModeloiPhone 7 • MarcaApple Outros • Memória interna128 GB • OperadoraTodas • Sistema operacionalIOS 10 • Resolução da tela1920 px - 1080 px • Peso188 g • Resolução de câmera digital12 Mpx • Tamanho da tela5.5 in",,,PowerVR Series7XT Plus,,"Portrait mode,Optical image stabilization,Sixelement lens,Quad-LED True Tone flash,Panorama (up to 63MP),Sapphire crystal lens cover,Backside illumination sensor,Hybrid IR filter,Autofocus with Focus Pixels,Tap to focus with Focus Pixels,Liv...",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,iPhone 6s Plus 32gb Novissimo,https://produto.mercadolivre.com.br/MLB-1745608232-iphone-6s-plus-32gb-novissimo-_JM,Apple,iPhone,iPhone 6s Plus,32 GB,2 GB,Não,,iOS,9,14,MIUI 12,,12 Mpx,3840 px x 2160 px,5 Mpx,Sim,1,12 Mpx/12 Mpx,f 2.2,1,1280 px x 720 px,f 2.2,Não,,5x,Não,Não,,Não,Sim,IP67,Apple A9,2x1.84 GHz Twister,2,1.84 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Não,Setembro,2015,192 g,"5.5 """,Full HD+,1080 px x 1920 px,IPS,Dot Drop Display,401 ppi,500 cd/m²,Sim,2750 mAh,Íon de lítio,,Sim,Não,384 h,24 h,Sim,Não,158.2 mm x 77.9 mm x 7.3 mm,4G/LTE,Lightning,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,,"Iphone 6s plus 32, sem marcas de uso, perfeito estado, unico dono, caixinha nota fiscal, carregador, sem observações",,,PowerVR GT7600,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,iPhone 8 64 Gb Cinza-espacial 2 Gb Ram,https://produto.mercadolivre.com.br/MLB-1611858334-iphone-8-64-gb-cinza-espacial-2-gb-ram-_JM,Apple,iPhone,iPhone 8,64 GB,2 GB,Não,,iOS,11,14,,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,1,12 Mpx/12 Mpx,f 1.8,1,1920 px x 1080 px,f 2.2,Não,,5x,Não,Sim,Sim,Não,Sim,IP67,Apple A11 Bionic,"2x2.4 GHz Monsoon,4x1.6 GHz Mistral",6,2.4 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Não,Setembro,2017,148 g,"4.7 """,Full HD+,750 px x 1334 px,IPS,,326 ppi,625 cd/m²,Sim,1821 mAh,Íon de lítio,Sim,Sim,Não,240 h,14 h,Sim,Não,138.4 mm x 67.3 mm x 7.3 mm,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,,"Mais para ver Com sua tela grande IPS de 4.7"", desfrute de cores intensas e maior clareza em todo o seu conteúdo. Grande capacidade de armazenamento Com sua memória interna de 64 GB, você sempre terá espaço para armezenar arquivos e documentos importantes. Além disso, você poderá salvar filmes, séries e vídeos para jogar offline quando quiser. Momentos únicos, capturas reais Capture seus melhores momentos e reviva-os sempre que quiser com a câmera traseira de 12 Mpx.  Além disso, o dispositivo tem uma câmera frontal de 7 Mpx para que possa tirar-se selfies divertidas ou fazer videochamadas. Máxima segurança Graças ao sensor de impressões digitais, você terá acesso ao seu telefone de forma segura e poderá desbloqueá-lo automaticamente com apenas um toque.",,,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0, iPhone SE (2nd Generation) 64 Gb (product)red,https://produto.mercadolivre.com.br/MLB-1853654397-iphone-se-2nd-generation-64-gb-productred-_JM,Apple,iPhone,iPhone SE (2nd Generation),64 GB,3 GB,Não,512 GB,iOS,13,14,MIUI 12,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,1,12 Mpx/12 Mpx,f 1.8,1,1920 px x 1080 px,f 2.2,Não,,5x,Não,Sim,Sim,Não,Sim,IP67,Apple A13 Bionic,"2x2.65 GHz Lightning,4x1.8 GHz Thunder",6,2.65 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Sim,Abril,2020,148 g,"4.7 """,Full HD+,750 px x 1334 px,IPS,DotDisplay,326 ppi,625 cd/m²,Sim,1821 mAh,Íon de lítio,,Sim,Não,240 h,,Sim,Não,138.4 mm x 67.3 mm x 7.3 mm,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,,"iOS 13, o futuro em suas mãos O Apple iPhone SE (2nd Generation) tem o sistema operacional iOS 13 que introduz novas maneiras de proteger sua segurança e privacidade, como o sistema de criptografia de ponta a ponta com o qual você pode ter controle total de seus dados. Além disso, ele possui o modo escuro para seus olhos descansarem, poderosas ferramentas de edição multimídia e aplicativos de realidade aumentada. Momentos únicos, capturas reais Capture seus melhores momentos e reviva-os sempre que quiser com a câmera traseira de 12 Mpx. Além disso, o dispositivo possui uma câmera frontal de 7 Mpx para que você possa tirar selfies divertidas ou fazer videochamadas. Mais para ver Com sua tela IPS de 4.7 "", desfrute de cores intensas e maior clareza em todo o seu conteúdo. Desbloqueio rápido com sua impressão digital Com o sensor de impressão digital, o acesso é seguro e você poderá desbloqueá-lo automaticamente com um toque. Grande capacidade de armazenamento Com sua memória interna de 64 GB você sempre terá espaço para armazenar arquivos e documentos importantes. Além disso, você poderá salvar filmes, séries e vídeos para reproduzi-los sempre que quiser offline.",1,19.5 - 9,Apple GPU,Não,,,Não,,,,,,,,Não,Não,,,,,,,,,,,,,,,,,
0,Apple iPhone X Silver 64gb,https://produto.mercadolivre.com.br/MLB-1743659246-apple-iphone-x-silver-64gb-_JM,Apple,iPhone,iPhone X,64 GB,3 GB,Não,,iOS,11,14,,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,2,12 Mpx/12 Mpx,f 1.8/f 2.4,1,1920 px x 1080 px,f 2.2,Não,2x,10x,Não,Sim,Sim,Não,Sim,IP67,Apple A11 Bionic,"2x2.39 GHz Monsoon,4x1.6 GHz Mistral",6,2.39 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Não,Setembro,2017,174 g,"5.8 """,Full HD+,1125 px x 2436 px,OLED,,458 ppi,625 cd/m²,Sim,2716 mAh,Íon de lítio,,Sim,Não,240 h,21 h,Não,Sim,143.6 mm x 70.9 mm x 7.7 mm,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,,"Celular em excelentes condições. Acompanha carregador original, cabo original e case que está nas fotos. Qualquer dúvida estou à disposição. Vendas somente pelo mercado livre.",,19.5 - 9,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,iPhone 7 ,https://produto.mercadolivre.com.br/MLB-1768072362-iphone-7-_JM,Apple,iPhone,iPhone 7,32 GB,2 GB,Não,,iOS,10.0.1,14,,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,1,12 Mpx/12 Mpx,f 1.8,1,1920 px x 1080 px,f 2.2,Não,,5x,Não,Sim,Sim,Não,Sim,IP67,Apple A10 Fusion,"2x2.34 GHz Hurricane,2x2.34 GHz Zephyr",4,2.34 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Não,Setembro,2016,138 g,"4.7 """,HD,750 px x 1334 px,IPS,LTPO OLED,326 ppi,625 cd/m²,Sim,1960 mAh,Íon de lítio,,Sim,Não,240 h,14 h,Sim,Não,138.3 mm x 67.1 mm x 7.1 mm,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,Não,"IPHONE 7 32G DOURADO UNICA DONA SEM RISCOS TELA FOI TROCADA  ICLOUD LIBERADO  NÃO ACOMPANHA (CAIXA, CARREGADOR E FONE) VENDA SOMENTE DO CELULAR.",,19.5 - 9,PowerVR Series7XT Plus,,"Optical image stabilization,Sixelement lens,Quad-LED True Tone flash,Panorama (up to 63MP),Sapphire crystal lens cover,Backside illumination sensor,Hybrid IR filter,Autofocus with Focus Pixels,Tap to focus with Focus Pixels,Live Photos with s...",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,iPhone 11 Pro Max 64gb Usado Em Excelente Estado,https://produto.mercadolivre.com.br/MLB-1790704038-iphone-11-pro-max-64gb-usado-em-excelente-estado-_JM,Apple,iPhone,iPhone 11 Pro Max,64 GB,4 GB,Não,512 GB,iOS,13,14,MIUI 12,,12 Mpx,3840 px x 2160 px,12 Mpx,Sim,3,12 Mpx/12 Mpx/12 Mpx,f 1.8/f 2.0/f 2.4,1,3840 px x 2160 px,f 2.2,Não,2x,10x,Não,Sim,Sim,Não,Sim,IP68,Apple A13 Bionic,"2x2.65 GHz Lightning,4x1.8 GHz Thunder",6,2.65 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Sim,Setembro,2019,226 g,"6.5 """,Full HD+,1242 px x 2688 px,OLED,Super Retina XDR,458 ppi,1200 cd/m²,Sim,3969 mAh,Íon de lítio,Sim,Sim,Não,240 h,,Não,Sim,158 mm x 77.8 mm x 8.1 mm,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,,"Iphone 11 Pro Max 64 gb com 6 meses de uso. Em perfeito estado. Telefone vem acompanhado com a caixa, documentos, e carregador original. Leves arranhões na tela, nada notável. Bateria em 93%. Aparelho excelente. Incluí - gratuitamente- uma capinha. Aberto a propostas",1,19.5 - 9,Apple GPU MP4,Não,"Portrait mode with advanced bokeh and Depth Control,Portrait Lighting with six effects (Natural,Studio,Contour,Stage,Stage Mono,High-Key Mono),Dual optical image stabilization (Wide and Telephoto),Five-element lens (Ultra Wide),Six-element lens (",60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,
0, iPhone 12 Pro 128 Gb Azul-pacífico,https://produto.mercadolivre.com.br/MLB-1853639795-iphone-12-pro-128-gb-azul-pacifico-_JM,Apple,iPhone,iPhone 12 Pro,128 GB,6 GB,Não,512 GB,iOS,14,14,MIUI 12,,12 Mpx,3840 px x 2160 px,12 Mpx,Sim,3,12 Mpx/12 Mpx/12 Mpx,f 1.6/f 2.0/f 2.4,1,3840 px x 2160 px,f 2.2,Não,4x,10x,Não,Sim,Sim,Não,Sim,IP68,Apple A14 Bionic,"2x3.1 GHz Firestorm,4x1.8 GHz Icestorm",6,3.1 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Sim,Outubro,2020,,"6.1 """,Full HD+,1170 px x 2532 px,OLED,DotDisplay,460 ppi,1200 cd/m²,Sim,2815 mAh,Íon de lítio,Sim,Sim,Não,240 h,,Não,Sim,146.7 mm x 71.5 mm x 7.4 mm,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,,Não,,Sim,Desbloqueado,,"Fotografia profissional no seu bolso Descubra infinitas possibilidades para suas fotos com as 3  câmeras principais de sua equipe. Teste sua criatividade e jogue com iluminação, diferentes planos e efeitos para obter ótimos resultados. Perfeito para quem gosta de fotos detalhadas. Seu zoom óptico lhe dará a possibilidade de ampliar sem perder qualidade de suas capturas. Capacidade e eficiência Com seu poderoso processador e memória RAM de 6 GB seu computador alcançará alto desempenho com alta velocidade de transmissão de conteúdos e executará vários aplicativos ao mesmo tempo, sem atrasos. Reconhecimento facial para maior segurança Aproxime o dispositivo do seu rosto para desbloqueá-lo instantaneamente. Sua tecnologia precisa de reconhecimento facial garante acesso rápido e seguro ao dispositivo.  Bateria o dia todo Sua bateria 2815 mAh se adapta ao seu estilo de vida e lhe garante energia durante um dia inteiro com uma única carga.",1,19.5 - 9,Apple GPU,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,iPhone 11 256gb - Amarelo Lacrado Com Nf,https://produto.mercadolivre.com.br/MLB-1858963848-iphone-11-256gb-amarelo-lacrado-com-nf-_JM,Apple,iPhone,iPhone 11,256 GB,4 GB,Não,512 GB,iOS,13,14,MIUI 12,,12 Mpx,3840 px x 2160 px,12 Mpx,Sim,2,12 Mpx/12 Mpx,f 1.8/f 2.4,1,3840 px x 2160 px,f 2.2,Não,2x,5x,Não,Sim,Sim,Não,Sim,IP68,Apple A13 Bionic,"2x2.65 GHz Lightning,4x1.8 GHz Thunder",6,2.65 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Sim,Setembro,2019,194 g,"6.1 """,HD,828 px x 1792 px,IPS,Liquid Retina,326 ppi,625 cd/m²,Sim,3110 mAh,Íon de lítio,Sim,Sim,Não,240 h,,Não,Sim,150.9 mm x 75.7 mm x 8.3 mm,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,,"Acompanha nota fiscal em meu note com 12 meses de garantia pela Apple  Abaixo está anunciado como usado com desconto das taxas do ML, R$ 4200,00 https://produto.mercadolivre.com.br/MLB-1858958209-iphone-11-256gb-amarelo-lacrado-com-nf-_JM",1,19.5 - 9,Apple GPU MP4,Não,"Portrait mode with advanced bokeh and Depth Control,Portrait Lighting with six effects (Natural,Studio,Contour,Stage,Stage Mono,High-Key Mono),Optical image stabilization (Wide),Fiveelement lens (Ultra Wide),Sixelement lens (Wide),Brighter Tru",60 Hz,,,,,,,,,,Não,,,,,,,,,,,,,,,,,
0,iPhone 11 Pro Max 512 Gb | Zero - Na Caixa,https://produto.mercadolivre.com.br/MLB-1855913072-iphone-11-pro-max-512-gb-zero-na-caixa-_JM,Apple,iPhone,iPhone 11 Pro Max,512 GB,6 GB,Não,512 GB,iOS,14,,MIUI 12,,12 Mpx,3840 px x 2160 px,12 Mpx,Sim,2,12 Mpx/12 Mpx/12 Mpx,f 1.6/f 2.2/f 2.4,1,3840 px x 2160 px,,Não,5x,12x,Não,Sim,Sim,Não,Sim,IP68,Apple A14 Bionic,,6,3 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Sim,Setembro,2019,228 g,"6.7 """,,1284 px x 2778 px,OLED,DotDisplay,458 ppi,1200 cd/m²,Sim,3687 mAh,Íon de lítio,Sim,Sim,Não,240 h,,,Sim,160.8 mm x 78.1 mm x 7.4 mm,5G,Lightning,Não,,Sim,Sim,Sim,Sim,,Não,,Sim,Desbloqueado,,"Produto praticamente zerado, sem sem nenhum arranhão e sempre foi muito bem cuidado",1,19.5 - 9,Apple GPU,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,iPhone 6 Plus 128 Gb Seminovo,https://produto.mercadolivre.com.br/MLB-1766724946-iphone-6-plus-128-gb-seminovo-_JM,Apple,iPhone,iPhone 6 Plus,128 GB,1 GB,Não,,iOS,8,,,,8 Mpx,1920 px x 1080 px,1.2 Mpx,Sim,1,12 Mpx/12 Mpx,f 2.2,,1280 px x 720 px,f 2.2,Não,,3x,Não,Não,,Não,Sim,IP67,Apple A8,2x1.4 GHz Typhoon,2,1.4 GHz,Sim,Sim,Sim,,Sim,Não,1,Nano-SIM,Não,Setembro,,172 g,"5.5 """,Full HD+,1080 px x 1920 px,IPS,,401 ppi,500 cd/m²,Sim,2915 mAh,Íon de lítio,,Sim,Não,384 h,24 h,Sim,Não,158.1 mm x 77.8 mm x 7.1 mm,4G/LTE,Lightning,Sim,,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,,"iPhone 6 plus Celular possui 128 gb Fui o único dono  Fotos reais  Estou a disposição a qualquer tipo de dúvida  Motivo da venda: Vou comprar outro IPhone mas avançado... Possui algumas marcas de uso que não interfere no seu uso fotos ótimas bom desempenho  Acompanhado: duas capas, dois carregadores um original mas com estado de uso o outro paralelo... Com caixa original Não possui fone Vai até com a sacola da Apple  Qualquer dúvida estou a disposição...",,20 - 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"iPhone XR 128gb Red, Com Película E Cases De Brinde",https://produto.mercadolivre.com.br/MLB-1749985292-iphone-xr-128gb-red-com-pelicula-e-cases-de-brinde-_JM,Apple,iPhone,iPhone XR,128 GB,3 GB,Não,,iOS,12,14,MIUI 12,MIUI 12,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,1,12 Mpx/12 Mpx,f 1.8,1,1920 px x 1080 px,f 2.2,Não,,5x,Não,Sim,Sim,Não,Sim,IP67,Apple A12 Bionic,"2x2.5 GHz Vortex,4x1.6 GHz Tempest",6,2.5 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Sim,Outubro,2018,194 g,"6.1 """,Full HD+,828 px x 1792 px,IPS,,326 ppi,625 cd/m²,Sim,2942 mAh,Íon de lítio,,Sim,Não,240 h,25 h,Não,Sim,150.9 mm x 75.7 mm x 8.3 mm,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,,"iPhone XR de 128Gb de armazenamento, product red, muito conservado, sem arranhões ou avarias, tudo funcionando e desbloqueado. Acompanha na caixa: - iPhone XR - Fone - Cabo e tomada de carregamento - Manuais e adesivos  - 3 Cases e película nova no aparelho  Obs: Produto sem NF por motivo de não saber onde está hahaha, saúde de bateria em 87% . Por favor somente venda, não aceito trocas e conversas somente pelo mercado livre. Qualquer dúvida só perguntar e se caso comprar aguardo que honre.",1,19.5 - 9,,,,60 Hz,Não,,,,,,,,,,,,,,,,,,,,,,,,,,
0,iPhone 8plus,https://produto.mercadolivre.com.br/MLB-1786927181-iphone-8plus-_JM,Apple,iPhone,iPhone 8 Plus,256 GB,3 GB,Não,,iOS,11,14,,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,2,12 Mpx/12 Mpx,f 1.8/f 2.8,1,1920 px x 1080 px,f 2.2,Não,2x,10x,Não,Sim,Sim,Não,Sim,IP67,Apple A11 Bionic,"2x2.4 GHz Monsoon,4x1.6 GHz Mistral",6,2.4 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Não,Setembro,2017,202 g,"5.5 """,HD,1080 px x 1920 px,IPS,Retina,401 ppi,625 cd/m²,Sim,2691 mAh,Íon de lítio,Sim,Sim,Não,240 h,21 h,Sim,Não,158.4 mm x 78.1 mm x 7.5 mm,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,,"Câmera dupla e mais detalhes Suas 2 câmeras traseiras de 12 Mpx/12 Mpx permitirão que você tire fotos mais detalhadas e obtenha efeitos únicos, como a famosa profundidade rasa do modo retrato de campo. Além disso, o dispositivo possui uma câmera frontal de 7 Mpx para que você possa tirar selfies divertidas ou fazer videochamadas. Mais para ver Com sua tela IPS de 5.5 "", desfrute de cores intensas e maior clareza em todo o seu conteúdo. Melhor desempenho Sua memória RAM de 3 GB permite que seu smartphone funcione sem problemas e sem demora ao executar várias tarefas, jogar jogos ou navegar. Desbloqueio rápido com sua impressão digital Com o sensor de impressão digital, o acesso é seguro e você poderá desbloqueá-lo automaticamente com um toque. Bateria o dia todo Sua bateria 2691 mAh se adapta ao seu estilo de vida e lhe garante energia durante um dia inteiro com uma única carga. Capacidade de armazenamento ilimitada Esqueça de apagar. Com sua memória interna de 256 GB você poderá baixar todos os arquivos e aplicativos que precisa, salvar fotos e armazenar seus filmes, séries e vídeos favoritos para reproduzi-los quando quiser.",,19.5 - 9,Apple GPU,,"Portrait mode,Portrait Lighting with five effects (Natural,Studio,Contour,Stage,Stage Mono),Optical image stabilization,Sixelement lens,LED True Tone flash with Slow Sync,Panorama (up to 63MP),Live Photos with stabilization,Wide color captu...",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,iPhone 8 64 Gb Pequeno Defeito,https://produto.mercadolivre.com.br/MLB-1866923515-iphone-8-64-gb-pequeno-defeito-_JM,Apple,iPhone,iPhone 8,64 GB,2 GB,Não,,iOS,11,14,,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,1,,f 1.8,1,1920 px x 1080 px,f 2.2,Não,,5x,Não,Sim,Sim,Não,Sim,IP67,Apple A11 Bionic,"2x2.4 GHz Monsoon,4x1.6 GHz Mistral",6,2.4 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Não,Setembro,2017,148 g,"4.7 """,,750 px x 1334 px,IPS,,326 ppi,625 cd/m²,Sim,1821 mAh,Íon de lítio,Sim,Sim,Não,240 h,14 h,Sim,Não,138.4 mm x 67.3 mm x 7.3 mm,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,,"Biometria não funciona, tela as vezes apresenta defeito. Bateria 80%. Sem carregador, sem caixa, sem fone.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
