,titulo,link,Marca,Linha,Modelo,Memória interna,Memória RAM,Tipos de cartão de memória,Tamanho da tela,Tipo de resolução da tela,Resolução da tela,Tecnologia da tela,Tipo de tela,Pixels por polegada,Brilho máximo da tela,Com tela tátil,Com leitor de impressão digital,Com reconhecimento facial,Peso,Altura x Largura x Profundidade,Tipo de conector de carregamento,Com conector USB,Com Wi-Fi,Com GPS,Com Bluetooth,Com mini HDMI,Com radio,Com sintonizador de TV,Com IMEI,Operadora,É Dual SIM,Quantidade de ranhuras para cartão SIM,Tamanhos de cartão SIM compatíveis,Com eSIM,Nome do sistema operacional,Versão original do sistema operacional,Resolução da câmera traseira principal,Resolução de vídeo da câmera traseira,Resolução da câmera frontal principal,Abertura do diafragma da câmera traseira,Resolução de vídeo da câmera frontal,Com flash na câmara frontal,Capacidade da bateria,Tipo de bateria,Com carregamento sem fio,Com bateria removível,Autonomia de conversação,É resistente a salpicos,É à prova d'água,É resistente ao pó,Classificação IP,Modelo do processador,Modelos de CPU,Quantidade de núcleos do processador,Velocidade do processador,Com acelerômetro,Com sensor de proximidade,Com giroscópio,Com barômetro,Com sensor de frequência cardíaca,descricao,Capacidade máxima do cartão de memória,Com câmera,Quantidade de câmeras traseiras,Com teclado QWERTY físico,Autonomia em standby,Rede,Com ranhura para cartão de memória,Proporção da tela,Com reconhecimento de íris,É resistente à água,É resistente a quedas,Modelo de GPU,Quantidade de eSIMs,Mês de lançamento,Ano de lançamento,Última versão compatível do sistema operacional,Camada original de personalização do sistema operacional,Resolução das câmeras traseiras,Quantidade de câmeras frontais,Abertura do diafragma da câmera frontal,Zoom digital,Zoom híbrido,Com reconhecimento de mão,Com jack 3.5,Com NFC,Com bússola,Com carregamento rápido,Última camada compatível de personalização do sistema operacional,Inclui lápis,Versão,Taxa de atualização da tela,Características principais das câmeras,Zoom óptico,Velocidade do GPU,Cor,Edição do sistema operacional,Modelo detalhado,Origem,Resolução das câmeras frontais,É kit,Com tela dobrável,Tipos de câmeras traseiras,Altura x Largura,Profundidade,Pixels por polegada da tela dobrada,Pixels por polegada da tela secundária,Brilho máximo da tela secundária,Tipos de câmeras frontais
0,Smartphone Samsung Galaxy A01 Core Tela 5.3 16gb 1gb Ram,https://produto.mercadolivre.com.br/MLB-1852163061-smartphone-samsung-galaxy-a01-core-tela-53-16gb-1gb-ram-_JM,Samsung,Galaxy A,A01 Core,16 GB,1 GB,MicroSD,"5.3 """,HD+,720 px x 1480 px,PLS,,311 ppi,500 cd/m²,Sim,Não,,150 g,141.7 mm x 67.5 mm x 8.6 mm,Micro USB,Sim,Sim,Sim,Sim,Não,,Não,Sim,Desbloqueado,Não,1,Nano-SIM,,Android,10,8 Mpx,1920 px x 1080 px,5 Mpx,f 2.2,,Não,3000 mAh,Íon de lítio,Não,Não,17 h,Não,,Não,IP67,Mediatek MT6739,4x1.5 GHz Cortex-A53,4,1.5 GHz,Sim,,Não,Não,,"Pensado para você O Samsung A01 Core possui o novo sistema operacional Android 10 que incorpora respostas inteligentes e ações sugeridas para todos os seus aplicativos. Entre as suas várias funcionalidades irá encontrar o tema escuro, a navegação por gestos e o modo livre de distração, para que você possa completar as suas tarefas enquanto desfruta ao máximo do seu dispositivo. Momentos únicos, capturas reais Capture seus melhores momentos e reviva-os sempre que quiser com a câmera traseira de 8 Mpx. Além disso, o dispositivo possui uma câmera frontal de 5 Mpx para que você possa tirar selfies divertidas ou fazer videochamadas. Bateria o dia todo Sua bateria 3000 mAh se adapta ao seu estilo de vida e lhe garante energia durante um dia inteiro com uma única carga. Traga o essencial Se você está procurando um aparelho que permita armazenar fotos, vídeos e arquivos essenciais, este celular com 16 GB de memória interna é para você.",512 GB,Sim,1,Não,,4G/LTE,Sim,,,,Não,PowerVR GE8100,,Agosto,2020,,,,1,f 2.4,4x,,,Sim,Não,,,,,,,,,,,Go Edition,,,,,,,,,,,,
0,Celular Samsung A3 2016 16gb (novo Vitrine) Impecável,https://produto.mercadolivre.com.br/MLB-1854729534-celular-samsung-a3-2016-16gb-novo-vitrine-impecavel-_JM,Samsung,Galaxy A,A3 (2016),16 GB,1.5 GB,MicroSD,"4.7 """,,720 px x 1280 px,Super AMOLED,Dot Drop Display,312 ppi,,Sim,Não,Não,132 g,134.5 mm x 65.2 mm x 7.3 mm,Micro USB,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Não,1,Nano-SIM,Não,Android,5.1.1 Lollipop,13 Mpx,1920 px x 1080 px,5 Mpx,f 1.9,1920 px x 1080 px,Não,2300 mAh,Íon de lítio,Não,Não,14 h,Não,Não,Não,IP67,Exynos 7578,4x1.5 GHz Cortex-A53,4,1.5 GHz,Sim,Sim,Não,Não,Não,"Celular Samsung a3 2016 Novo vitrine , não possui fone",128 GB,Sim,1,Não,,4G/LTE,Sim,20 - 9,,Não,,Mali-T720 MP2,,,2016,14,,,1,f 1.9,,,,Não,,,,,,,,,,,,,,,,,,,,,,,,
0,Celular Avista Hoje 650,https://produto.mercadolivre.com.br/MLB-763263494-celular-avista-hoje-650-_JM,Samsung,Galaxy Grand,A,,,,,,,,,,,,,,,,,,,,,,,,Sim,,Não,,,,Android,,,,,,,,,,,,,,,,,,,,,,,,,,O vendedor não inseriu a descrição do produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Smartphone Samsung Galaxy A52 128gb 6.5 Octa Core Branco,https://produto.mercadolivre.com.br/MLB-1861217138-smartphone-samsung-galaxy-a52-128gb-65-octa-core-branco-_JM,Samsung,Galaxy A,A52 Duos,128 GB,6 GB,MicroSD,"6.5 """,Full HD+,1080 px x 2400 px,Super AMOLED,Infinity-O Display,405 ppi,800 cd/m²,Sim,Sim,,189 g,159.9 mm x 75.1 mm x 8.4 mm,USB-C,Sim,Sim,Sim,Sim,,,,Sim,Desbloqueado,Sim,2,Nano-SIM,,Android,11,64 Mpx,3840 px x 2160 px,32 Mpx,f 1.8/f 2.2/f 2.4/f 2.4,1920 px x 1080 px,Não,4500 mAh,Polímero de lítio,Não,Não,,,,Sim,IP67,Snapdragon 720G,"2x2.3 GHz Kryo 465 Gold,6x1.8 GHz Kryo 465 Silver",8,2.3 GHz,Sim,Sim,Sim,,Não,"Características:  - Marca: Samsung  - Modelo: Galaxy A52 128GB (SM-A525MZWRZTO)  - Cor: Branco        Tenha uma solução para o seu dia a dia sem deixar nada para trás com o Galaxy A52 da Samsung. Realize fotos especiais e únicas com o conjunto de 4 câmeras na parte de trás do aparelho. Divirta-se e compartilhe seus momentos especiais ao fotografar com a câmera de selfie de 32MP. A tela de 6,5 Super AMOLED com resolução FHD+ deste smartphone oferece uma experiência de visualização imersiva, seja ao ver seus vídeos, fotos ou simplesmente acessar as redes sociais. Oferece um processador Octa-Core e 6GB de memória RAM para que você tenha tudo ao alcance dos dedos de maneira mais fácil. O armazenamento interno de 128GB entrega muita conveniência para salvar fotos, vídeos e músicas. E se mesmo assim achar pouco, você pode usar um cartão MicroSD de até 1TB para aumentar essa capacidade. Fique sempre conectado com a tecnologia 4G e Wi-Fi em um aparelho dual chip! Tenha bateria para o dia todo, afinal estamos falando de 4500mAh, além de contar com suporte para carregamento rápido de 25W. A cor branca destaca o design moderno do produto e combina perfeitamente com seu dia a dia.    Especificações Técnicas:    Sistema Operacional  - Android    Processador  - Velocidade do Processador: 2.3GHz, 1.8GHz  - Tipo de Processador: Octa Core    Memória  - Memória RAM(GB): 6GB  - Memória Total Interna (GB)*: 128GB*  - Memória Disponível (GB)*: 102.2GB  - Suporte ao Cartão de Memória: MicroSD (Up to 1TB)    Tela (Screen)  - Tamanho (Tela Principal): 164.0mm (6.5 retângulo cheio) / 160.9mm (6.3 cantos arredondados)  - Resolução (Tela Principal): 1080 x 2400 (FHD+)  - Tecnologia (Tela Principal): Super AMOLED  - Profundidade de Cor (Tela Principal): 16M    Rede / Bandas  - Número de Chip: Dual-SIM  - Tipo de Chip (SIM Card): Nano-SIM (4FF)  - Tipo de Slot de Chip: Chip 1 + Chip ou Micro SD (Híbrido)  - Conexões: 2G GSM, 3G WCDMA, 4G LTE FDD, 4G LTE TDD  - 2G GSM: GSM 850, GSM 900, DCS 1800, PCS1900  - 3G UMTS: B1 (2100), B2 (1900), B4 (AWS), B5 (850), B8 (900)  - 4G FDD LTE: B1 (2100), B2 (1900), B3 (1800), B4 (AWS), B5 (850), B7 (2600), B8 (900), B12 (700), B13 (700), B17 (700), B20 (800), B26 (850), B28 (700), B66(AWS-3)  - 4G TDD LTE: B38 (2600), B40 (2300), B41 (2500)    Câmera traseira  - Resolução - Câmeras Traseiras (Múltiplas): 64.0 MP + 12.0 MP + 5.0 MP + 5.0 MP  - Abertura - Número F das Câmeras Traseiras (Múltiplas): F1.8 , F2.2 , F2.4 , F2.4  - Foco Automático - Câmera Traseira: Sim  - Estabilizador Óptico de Imagem - Câmera Traseira: Sim  - Zoom - Câmera Traseira: Zoom Digital até 10x  - Flash - Câmera Traseira: Sim  - Resolução - Gravação de Vídeos: UHD 4K (3840 x 2160) @30fps  - Câmera Lenta: 240fps @HD    Câmera frontal  - Resolução - Câmera Frontal: 32.0 MP  - Número F - Câmera Frontal: F2.2  - Autofoco - Câmera Frontal: Não  - Estabilizador Óptico de Imagem - Câmera Frontal: Não  - Flash - Câmera Frontal: Não    Áudio e Vídeo  - Som Estéreo: Sim  - Formato de Reprodução de Vídeo: MP4, M4V, 3GP, 3G2, AVI, FLV, MKV, WEBM  - Resolução de Reprodução de Vídeo: UHD 4K (3840 x 2160) @30fps  - Formato de Reprodução de Áudio: MP3, M4A, 3GA, AAC, OGG, OGA, WAV, AMR, AWB, FLAC, MID, MIDI, XMF, MXMF, IMY, RTTTL, RTX, OTA    Conectividade  - USB Interface: USB - Tipo C  - Versão de USB: USB 2.0  - Localização: GPS, Glonass, Beidou, Galileo  - Conector de Fone de Ouvido: Conexão 3.5mm Estéreo (Padrão P2)  - Versão de MHL: Não  - Wi-Fi: 802.11 a/b/g/n/ac 2.4G+5GHz, VHT80  - Wi-Fi Direct: Sim  - Versão de Bluetooth: Bluetooth v5.0  - NFC: Sim  - PC Sync: Smart Switch (Versão para PC)    Bateria  - Capacidade da Bateria (mAh, Typical): 4500  - Removível: Não    Sensores  - Acelerômetro, Sensor de Impressão Digital, Giroscópio, Geo Magnético, Sensor de Efeito Hall, Sensor de Luz, Virtual Proximity Sensing    Informações Gerais  - Formato: Barra Touch    Serviços e Aplicativos  - Gear Support: Galaxy Buds Live, Galaxy Buds+, Galaxy Buds, Galaxy Fit2, Galaxy Fit e, Galaxy Fit, Galaxy Watch3, Galaxy Watch, Galaxy Watch Active2, Galaxy Watch Active, Gear Fit2 Pro, Gear Fit2, Gear Sport, Gear S3, Gear S2, Gear IconX (2018)  - Suporte a Samsung DeX: Não  - Mobile TV: Não    Especificações Físicas  - Dimensões (AxLxP, mm): 159.9 x 75.1 x 8.4  - Peso (g): 189    Conteúdo da Embalagem:  - 01 Samsung Galaxy A52  - 01 Carregador (15W)  - 01 Cabo USB  - 01 Extrator de Chip  - Manual do usuário    Garantia:  - 01 Ano",1 TB,Sim,4,Não,,4G/LTE,Sim,20 - 9,,Sim,,Adreno 618,,Março,2021,,One UI 3.1,64 Mpx/12 Mpx/5 Mpx/5 Mpx,1,f 2.2,10x,,,Sim,Sim,Sim,Sim,,,,90 Hz,"HDR,Panorama,LED flash,OIS",,,,,,,,,,,,,,,,
0,Samsung Galaxy J8 J810 - Dual 64gb 4gb Ram 16mp - Exposição,https://produto.mercadolivre.com.br/MLB-1868903110-samsung-galaxy-j8-j810-dual-64gb-4gb-ram-16mp-exposico-_JM,Samsung,Galaxy J,J8 Duos,64 GB,4 GB,MicroSD,"6 """,Full HD+,720 px x 1480 px,Super AMOLED,Dot Drop Display,274 ppi,500 cd/m²,Sim,Sim,Não,177 g,159.2 mm x 75.7 mm x 8.2 mm,Micro USB,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Sim,2,Nano-SIM,Não,Android,8.0 Oreo,16 Mpx,1920 px x 1080 px,16 Mpx,f 1.7/f 1.9,1920 px x 1080 px,Sim,3500 mAh,Íon de lítio,Não,Não,23 h,Não,Não,Não,IP68,Snapdragon 450,8x1.8 GHz Cortex-A53,8,1.8 GHz,Sim,Sim,Não,,Não,"Samsung Galaxy J8 J810M/DS DESBLOQUEADO NACIONAL E DESBLOQUEADO APARELHO DE EXPOSIÇÃO (Terá alguma pequena marca) NOTA FISCAL EM SEU NOME GARANTIA DE 1 ANO COM A SAMSUNG DESCRIÇÃO: O Galaxy J8 possui uma tela de 6 polegadas super AMOLED com formato Display Infinito, que oferece uma maior área de visualização, com ótima reprodução de cores e contrastes profundos, tudo para que o usuário tenha um experiência única de visualização. Na traseira a câmera possui dois sensores, de 16 MP e 5 MP, que prometem registrar fotos nítidas de dia ou à noite, devido a abertura de suas lentes de f/1.7 e f/1.9 respectivamente, sendo esta segunda lente especial para ajudar no modo de foco. Na frontal, o J8 oferece uma câmera para selfie de 16MP com lente F1.9, acompanhada com flash de LED. O Galaxy J8 simplifica o acesso ao celular com recursos de segurança confiáveis. Um leitor de impressão digital permite fácil acesso a sites e aplicativos para execução de multitarefas com perfeição. Uma função bacana deste smartphone é o Dual Messenger, recurso que permite usar duas contas de Facebook ou WhatsApp, ideal para quem precisa usar dois aplicativo de mensagens em um único aparelho. Assim é possível deixar tudo mais organizado, diferenciando suas mensagens profissionais e pessoais com facilidade. CARACTERÍSTICAS Tipo Barra Som Rádio FM MP3 Player Grava vídeo Sim Slot para cartão MicroSD de até 256GB Cartão incluso Não Rádio FM Sim MP3 player Sim Bluetooth Sim Bluetooth Estéreo (ouça suas músicas em um dispositivo Bluetooth) Não Wi-Fi Sim Suporte a GPS Sim Mensagens SMS MMS E-mail Toques Polifônicos MP3 Sistema Operacional Android 8.0 (Oreo) Processador Octa-Core de 1.8GHz RAM 4GB Tecnologia GSM 3G 4G Memória interna 64GB Total sendo uma parte usada para o sistema operacional e aplicativos pré-instalados Características Gerais - Tela infinita de 6.0"" super AMOLED  - Câmera traseira dupla 16MP+5MP  - Câmera frontal de 16MP F1.9 com Flash a LED  - 64GB de memória interna  - 4GB de RAM  - Dual Chip com Dual Messenger  - Leitor Biométrico (Impressão Digital) na traseira  - Sensores: Acelerômetro, Proximidade ESPECIFICAÇÕES TÉCNICAS Conectividade USB 2.0, Bluetooth 4.2, Wi-Fi, 802.11 b/g/n 2.4GHz Frequências GSM 850/900/1800/1900 MHz Quadriband GSM Sim Resolução do visor/display (pixels) 1480 x 720 (HD+) Tamanho do visor (cm) 15,2 Tipo do Chip Nano SIM Bateria removível Não Bateria (mAh) 3500 mAh Câmera Câmera Frontal Câmera Traseira Dupla Resolução câmera traseira dupla 16MP F1.7 + 5MP F1.9 Resolução câmera frontal 16MP F1.9   Conteúdo da Embalagem: - Aparelho - Carregador - Cabo USB - Fone de ouvido - Extrator de Chip",256 GB,Sim,2,Não,,4G/LTE,Sim,,,,,Adreno 506,,,2018,,,16 Mpx/5 Mpx,1,f 1.9,,,,Sim,Não,,,,,,,,,600 MHz,,,,,,,,,,,,,,
0,Sansung Galaxy Sm-a750g 2018,https://produto.mercadolivre.com.br/MLB-1730792816-sansung-galaxy-sm-a750g-2018-_JM,Samsung,Galaxy A,A7 (2018),64 GB,4 GB,MicroSD,"6 """,Full HD+,1080 px x 2220 px,Super AMOLED,,411 ppi,500 cd/m²,Sim,Sim,,168 g,159.8 mm x 76.8 mm x 7.5 mm,USB-C,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Sim,1,Nano-SIM,Sim,Android,8.0 Oreo,24 Mpx,1920 px x 1080 px,24 Mpx,f 1.7/f 2.2/f 2.4,1920 px x 1080 px,Sim,3300 mAh,Íon de lítio,Não,Não,19 h,,Não,Não,IP68,Exynos 7885,"2x2.2 GHz Cortex-A73,6x1.6 GHz Cortex-A53",8,2.2 GHz,Sim,Sim,Sim,,Não,Super novo e garantia de boa compra.,512 GB,Sim,3,Não,,4G/LTE,Sim,,,,,,,,,,,24 Mpx/5 Mpx/8 Mpx,1,f 2.0,8x,,,,Sim,,,,Não,SM-A750G,,,,,,,,,,,,,,,,,,
0,Sansung S7 Edge,https://produto.mercadolivre.com.br/MLB-1091459582-sansung-s7-edge-_JM,Samsung,Galaxy S,S7 Edge,,,MicroSD,"5.5 """,,1440 px x 2560 px,Super AMOLED,,534 ppi,,Sim,Sim,Não,157 g,150.9 mm x 72.6 mm x 7.7 mm,,Sim,Sim,Sim,Sim,Não,,Não,Sim,,Não,1,Nano-SIM,Não,Android,6.0 Marshmallow,12 Mpx,3840 px x 2160 px,5 Mpx,f 1.7,2560 px x 1440 px,Não,3600 mAh,Íon de lítio,,Não,36 h,Sim,Sim,,,,,,,Sim,Sim,Sim,,,"Aparelho semi novo, funcionando perfeitamente.",,Sim,1,Não,336 h,4G/LTE,,,,,,,,,2016,,TouchWiz UI,,1,f 1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Samsung Galaxy J5 Pro 32gb Android 7.0s 13mp Flash 2gb,https://produto.mercadolivre.com.br/MLB-1223333200-samsung-galaxy-j5-pro-32gb-android-70s-13mp-flash-2gb-_JM,Samsung,Galaxy J,Samsung J5 pro,32 GB,2 GB,MicroSD,"5.2 """,,720 px x 1280 px,Super AMOLED,,282 ppi,,Sim,Sim,Não,160 g,146.2 mm x 71.3 mm x 8 mm,,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Sim,2,Nano-SIM,Não,Android,7.0 Nougat,13 Mpx,1920 px x 1080 px,13 Mpx,f 1.7,1920 px x 1080 px,Sim,3000 mAh,Íon de lítio,Não,Não,20 h,Não,Não,,,Exynos 7870,8x1.6 GHz Cortex-A53,8,1.6 GHz,Sim,Sim,Sim,,Não,"100% ORIGINAL  O parelho esta com uns trinco na tela mas isso nao interfere no uso normal dele. vai carregador.   postagem imediata... Descrição do Produto: O Smartphone Samsung Galaxy J5 Pro possui um design em metal diferenciado, com bordas suaves e um acabamento maravilhoso, proporcionando a melhor visualização e manuseio confortável com uma só mão.Suas câmeras são, uma principal de 13 megapixels com abertura f/1.7, e outra frontal de 13 megapixels com abertura f/1.9. As duas possuem flash LED para garantir que você possa capturar imagens mesmo em condições de baixa luminosidade.Além de um desempenho mais rápido com seu processador de oito núcleos, o Galaxy J5 Pro oferece muita segurança e tranquilidade. Seu sensor de digitais permite desbloquear a tela com apenas um toque.Com capacidade de 3000 mAh a bateria do Galaxy J5 Pro surpreende com sua autonomia, permitindo que você aproveite ao máximo do aparelho e continue conectado por mais tempo, sem o perigo de ficar na mão quando precisar fazer uma ligação, receber ou enviar um documento ou nas conversas em redes sociais",256 GB,Sim,1,Não,,4G/LTE,,,,,,Mali-T830 MP1,,,2017,,,,1,f 1.9,,,,,,,,MIUI 12,,,,,,,,,,,,,,,,,,,,
0,Celular Samsung Galaxy A7,https://produto.mercadolivre.com.br/MLB-1491034579-celular-samsung-galaxy-a7-_JM,Samsung,Galaxy A,A7,64 GB,4 GB,MicroSD,"5.5 """,,1080 px x 1920 px,Super AMOLED,,402 ppi,500 cd/m²,Sim,Não,,141 g,151 mm x 76.2 mm x 6.3 mm,,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Não,1,Nano-SIM,Não,Android,4.4.4 KitKat,13 Mpx,1920 px x 1080 px,5 Mpx,f 2.0,1280 px x 720 px,Não,2600 mAh,Íon de lítio,Não,Não,17 h,Não,Não,Sim,,,,8,,Sim,Sim,Não,Não,Não,O vendedor não inseriu a descrição do produto,64 GB,Sim,,Não,,4G/LTE,,,,,,,,,,,,,,f 2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Celular Samsung S8,https://produto.mercadolivre.com.br/MLB-1635637360-celular-samsung-s8-_JM,Samsung,Galaxy S,S8,64 GB,4 GB,MicroSD,"5.8 """,,1440 px x 2960 px,Super AMOLED,,570 ppi,,Sim,Sim,,155 g,148.9 mm x 68.1 mm x 8 mm,,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,Não,1,Nano-SIM,Não,Android,7.0 Nougat,12 Mpx,3840 px x 2160 px,8 Mpx,f 1.7,2560 px x 1440 px,Não,3000 mAh,Íon de lítio,,Não,,,Sim,,IP68,,,8,,Sim,Sim,Sim,,,Bem conservado,512 GB,Sim,,Não,,4G/LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Samsung Galaxy S7 32 Gb Prata 4 Gb Ram - Perfeito Estado,https://produto.mercadolivre.com.br/MLB-1767836534-samsung-galaxy-s7-32-gb-prata-4-gb-ram-perfeito-estado-_JM,Samsung,Galaxy S,S7,32 GB,4 GB,MicroSD,"5.1 """,Full HD+,1440 px x 2560 px,Super AMOLED,Dot Drop Display,576 ppi,500 cd/m²,Sim,Sim,Não,152 g,142.4 mm x 69.6 mm x 7.9 mm,USB-C,Sim,Sim,Sim,Sim,Não,Não,,Sim,Desbloqueado,Não,1,Nano-SIM,Não,Android,6.0.1 Marshmallow,12 Mpx,3840 px x 2160 px,5 Mpx,f 1.7,2560 px x 1440 px,Não,3000 mAh,Íon de lítio,Não,Não,28 h,Sim,Sim,Sim,IP67,,,,,Sim,Sim,Sim,,,"- Celular e seus acessórios originais em perfeito estado de utilização; - Fone de ouvido utilizado apenas 3 x. Adaptador USB nunca utilizado; - Carregador e cabo em perfeito estado; - Bateria dura muito, com utilização durante todo o dia, sobrando carga ao final; - Acompanha uma capa de proteção da Gorila Shield de brinde, que além de proteção, permite colocar o celular em modo TV; - Pequenos sinais de uso, no botão ""home"", que não atrapalham nada a utilização, tirando isso, aparência de novo todo aparelho; - Caixa original contendo todos os acessórios;  - Possui Nota Fiscal;",256 GB,Sim,1,Não,288 h,4G/LTE,Não,19.5 - 9,,Sim,Não,,,Setembro,2016,14,TouchWiz UI,12 Mpx/12 Mpx,1,f 1.7,5x,,,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,
0,Celular Samsung A7 2018 64gb De Memória E 4gb Ram ,https://produto.mercadolivre.com.br/MLB-1665056612-celular-samsung-a7-2018-64gb-de-memoria-e-4gb-ram-_JM,Samsung,Galaxy A,A7 (2018) Duos,64 GB,4 GB,MicroSD,"6 """,,1080 px x 2220 px,Super AMOLED,,411 ppi,,Sim,Sim,,168 g,159.8 mm x 76.8 mm x 7.5 mm,USB-C,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Sim,2,Nano-SIM,Não,Android,8.0 Oreo,24 Mpx,1920 px x 1080 px,24 Mpx,f 1.7/f 2.4/f 2.2,1920 px x 1080 px,Não,3300 mAh,Polímero de lítio,Não,Não,19 h,,Não,,IP68,Exynos 7885,"2x2.2 GHz Cortex-A73,6x1.6 GHz Cortex-A53",8,2.2 GHz,Sim,Sim,Sim,,Não,"Celular usado com estado de novo não fem nenhum arranhão, acompanha caixa, o smartphone, FONE DE OUVIDO, CARREGADOR, manual e nota físcal",512 GB,Sim,3,Não,,4G/LTE,,,,,,,,,,,,24 Mpx/8 Mpx/5 Mpx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Samsung Galaxy S7 G930 32gb Pegue E Pague Hoje,https://produto.mercadolivre.com.br/MLB-1339089676-samsung-galaxy-s7-g930-32gb-pegue-e-pague-hoje-_JM,Samsung,Galaxy S7,G930,32 GB,4 GB,MicroSD,"5.1 """,Full HD+,1440 px x 2560 px,Super AMOLED,Dot Drop Display,576 ppi,,Sim,Sim,Não,152 g,142.4 mm x 69.6 mm x 7.9 mm,USB-C,Sim,Sim,Sim,Sim,Não,Não,,Sim,Desbloqueado,Não,1,Nano-SIM,Não,Android,6.0.1 Marshmallow,12 Mpx,3840 px x 2160 px,5 Mpx,f 1.7,2560 px x 1440 px,Não,3000 mAh,Íon de lítio,Não,Não,28 h,Sim,Sim,Sim,IP67,,,8,,Sim,Sim,Sim,,Não,APARELHO USADO ÓTIMO estado de conservação. Sempre utilizando capinha e película de vidro. Entrego no Shooping Santa Cruz. Não tenho interesse de troca. Quer comprar com desconto? Acesse esse link: https://produto.mercadolivre.com.br/MLB-1339093879-samsung-galaxy-s7-g930-32gb-pegue-e-pague-hoje-_JM,256 GB,Sim,1,Não,288 h,4G/LTE,Não,19.5 - 9,,Sim,,,,Setembro,2016,14,TouchWiz UI,12 Mpx/12 Mpx,1,f 1.7,5x,,,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,
0,Vendo Smartphone Samsung Galaxy A70 128 Gb 6 De Ram ,https://produto.mercadolivre.com.br/MLB-1771088357-vendo-smartphone-samsung-galaxy-a70-128-gb-6-de-ram-_JM,Samsung,Galaxy A,A70,128 GB,6 GB,MicroSD,"6.7 """,,1080 px x 2400 px,Super AMOLED,,393 ppi,,Sim,Sim,Sim,183 g,164.3 mm x 76.7 mm x 7.9 mm,,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Não,1,Nano-SIM,Não,Android,9.0 Pie,32 Mpx,3840 px x 2160 px,32 Mpx,f 1.7/f 2.2/f 2.2,1920 px x 1080 px,Não,4500 mAh,Polímero de lítio,Não,Não,28 h,Não,Não,,,Snapdragon 675,"2x2 GHz Kryo 460 Gold,6x1.7 GHz Kryo 460 Silver",8,2 GHz,Sim,Sim,Sim,,Não,O aparelho tá bem conservado só pegar é usar tem tem fone carregador tá com película 3D tá filé,512 GB,Sim,3,Não,,4G/LTE,,20 - 9,,Não,,Adreno 612,,,2019,,One UI,32 Mpx/5 Mpx/8 Mpx,1,f 2.0,8x,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Celular Samsung Galaxy J6,https://produto.mercadolivre.com.br/MLB-1800044726-celular-samsung-galaxy-j6-_JM,Samsung,Galaxy J,J6 Duos,32 GB,2 GB,MicroSD,"5.6 """,Full HD+,720 px x 1480 px,Super AMOLED,Dot Drop Display,294 ppi,500 cd/m²,Sim,Sim,Não,154 g,149.3 mm x 70.2 mm x 8.2 mm,USB-C,Sim,Sim,Sim,Sim,Não,Sim,,Sim,Desbloqueado,Sim,2,Nano-SIM,Não,Android,8.0 Oreo,13 Mpx,1920 px x 1080 px,8 Mpx,f 1.9,1920 px x 1080 px,Sim,3000 mAh,Íon de lítio,Não,Não,21 h,Não,Não,,IP68,Exynos 7870,8x1.6 GHz Cortex-A53,8,1.6 GHz,Sim,Sim,Não,Não,Não,Celular em perfeito estado tela original sem risco bateria nova,256 GB,Sim,1,Não,,4G/LTE,Sim,,,Não,,Mali-T830 MP1,,,2018,,,,1,f 1.9,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,
